term,page,context,tag,score
ホーム,32,26 第5章 そ の 他運転室温風暖房機前の通風確保 冬季において、力行指令器の設置されている電車に乗務するときは、 温風暖房機前の通風を確保するため、乗務カバン等、通風を妨げる物 を通風口の前に置かないこと。 車両機器等の封印を破ったとき、封印シールの れを発見したときの取扱い 削除 折りたたみ式遮光板の取扱い 折りたたみ式遮光板映込み防止用 が取り付けられている車両は、 夜間及び 指定された区間 で使用し、 昼間 または 指定された 区間以外 では折りたたんでおくこと。 回送列車出発時の後部の安全確認 回送列車車掌乗務省略 の出発時には、触車事故等を防止するた め、運転士側にホームがあるときは、可能な限り後部の安全及び列車状態を確認すること。 停車駅接近警報装置の取扱い 削除,KNOWN,0.546344
乗務員,32,動力車乗務員作業標準在来線電車編,KNOWN,0.511113
回送,32,26 第5章 そ の 他運転室温風暖房機前の通風確保 冬季において、力行指令器の設置されている電車に乗務するときは、 温風暖房機前の通風を確保するため、乗務カバン等、通風を妨げる物 を通風口の前に置かないこと。 車両機器等の封印を破ったとき、封印シールの れを発見したときの取扱い 削除 折りたたみ式遮光板の取扱い 折りたたみ式遮光板映込み防止用 が取り付けられている車両は、 夜間及び 指定された区間 で使用し、 昼間 または 指定された 区間以外 では折りたたんでおくこと。 回送列車出発時の後部の安全確認 回送列車車掌乗務省略 の出発時には、触車事故等を防止するた め、運転士側にホームがあるときは、可能な限り後部の安全及び列車状態を確認すること。 停車駅接近警報装置の取扱い 削除,KNOWN,0.477043
電車,32,動力車乗務員作業標準在来線電車編,KNOWN,0.475711
指令,32,26 第5章 そ の 他運転室温風暖房機前の通風確保 冬季において、力行指令器の設置されている電車に乗務するときは、 温風暖房機前の通風を確保するため、乗務カバン等、通風を妨げる物 を通風口の前に置かないこと。 車両機器等の封印を破ったとき、封印シールの れを発見したときの取扱い 削除 折りたたみ式遮光板の取扱い 折りたたみ式遮光板映込み防止用 が取り付けられている車両は、 夜間及び 指定された区間 で使用し、 昼間 または 指定された 区間以外 では折りたたんでおくこと。 回送列車出発時の後部の安全確認 回送列車車掌乗務省略 の出発時には、触車事故等を防止するた め、運転士側にホームがあるときは、可能な限り後部の安全及び列車状態を確認すること。 停車駅接近警報装置の取扱い 削除,KNOWN,0.438663
動力車,32,動力車乗務員作業標準在来線電車編,KNOWN,0.40382
力行,32,26 第5章 そ の 他運転室温風暖房機前の通風確保 冬季において、力行指令器の設置されている電車に乗務するときは、 温風暖房機前の通風を確保するため、乗務カバン等、通風を妨げる物 を通風口の前に置かないこと。 車両機器等の封印を破ったとき、封印シールの れを発見したときの取扱い 削除 折りたたみ式遮光板の取扱い 折りたたみ式遮光板映込み防止用 が取り付けられている車両は、 夜間及び 指定された区間 で使用し、 昼間 または 指定された 区間以外 では折りたたんでおくこと。 回送列車出発時の後部の安全確認 回送列車車掌乗務省略 の出発時には、触車事故等を防止するた め、運転士側にホームがあるときは、可能な限り後部の安全及び列車状態を確認すること。 停車駅接近警報装置の取扱い 削除,KNOWN,0.211991
列車,33,非連 リセット 前後進の点検処置手順 電車列車において起動不能発生時に行う 非連 リセット 前後進 の点検処置については、次の手順によること。 戸ジメ連動スイッチを 非連位置にする。 リセットを行う。 逆転ハンドルを前進とし起動試験を行う。 秒間 逆転ハンドルを後進とし起動試験を行う。 秒間注 上記の点検処置を行うも起動しない場合、戸ジメ連動スイッチを 連動位置に復するのを失念しないようにすること。 手順1 画面の下部両端を同時にタッチする と、画面下部に明るさを調節するタッチバーが表示される。 手順2 画面下部に表示された明るさを調節 するタッチバーを押し、好みの照度に 調整する。 平二 十八,KNOWN,0.831508
モニター装置,33,27 貫通扉中間運転台の鎖錠 編成端部となる運転台の貫通扉や中間運転台等、お客様が直接触れ ることができる扉の鎖錠は、安全上運転保安上極めて重要な事柄で あり、以下のとおり取扱うこと。 出区点検時や車両の連結解放時はラッチを掛けるとともに、鎖錠ができる車両については忍び錠またはNS錠にて確実に鎖錠を 行うこと。 折返し時には、可能な限りこれらの鎖錠状態を確認すること。 特別な指示により中間運転台に便乗する場合は、降車時の鎖錠を 確実に行うこと。 モニター装置の輝度調整方法 モニター装置の輝度調整を行う場合の手順は、次によること。,KNOWN,0.823347
スイッチ,33,非連 リセット 前後進の点検処置手順 電車列車において起動不能発生時に行う 非連 リセット 前後進 の点検処置については、次の手順によること。 戸ジメ連動スイッチを 非連位置にする。 リセットを行う。 逆転ハンドルを前進とし起動試験を行う。 秒間 逆転ハンドルを後進とし起動試験を行う。 秒間注 上記の点検処置を行うも起動しない場合、戸ジメ連動スイッチを 連動位置に復するのを失念しないようにすること。 手順1 画面の下部両端を同時にタッチする と、画面下部に明るさを調節するタッチバーが表示される。 手順2 画面下部に表示された明るさを調節 するタッチバーを押し、好みの照度に 調整する。 平二 十八,NEW,0.809704
